website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount,weekend,rating_category
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Hilton New York Times Square,7.5,6361,714,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Omni Berkshire Place,8.7,9850,1265,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Park Terrace Hotel,8.7,8900,3505,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,The Evelyn NoMad,7.8,7300,3061,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Arthouse Hotel,7.9,9000,1785,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,8.2,7925,6774,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,7.4,7142,580,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Pendry Manhattan West,9.3,17867,165,1,9-10
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,"Club Quarters Hotel World Trade Center, New York",8.2,6863,4039,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Eurostars Wall Street,7.9,6012,1105,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Ameritania at Times Square,7.9,5976,5664,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,City Club Hotel,7.2,6039,2102,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,8169,7189,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,"Marriott Vacation Club®, New York City ",8.7,8259,340,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,The Frederick Hotel Tribeca,8.0,7837,2205,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Hilton Garden Inn New York Central Park South-Midtown West,7.2,7032,8277,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Hilton Garden Inn New York Times Square South,8.1,6280,4243,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,UNTITLED 3 Freeman Alley,8.6,7287,252,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Sohotel,7.8,6826,1669,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Walker Hotel Tribeca,8.0,7580,1692,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,"voco Times Square South New York, an IHG Hotel",7.9,6128,2855,1,7-8
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Hotel Lucerne,8.5,7705,1733,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,AC Hotel by Marriott New York Times Square,8.3,9671,742,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Roomza Times Square at Pestana CR7,8.9,8457,173,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Residence Inn by Marriott New York Manhattan/Central Park,8.4,8313,2469,1,8-9
Booking,1,11 May 2024,6 June 2024,11 June 2024,26,5,Hotel Elysee by Library Hotel Collection,8.7,9439,243,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hotel Beacon,8.7,1712,2467,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"The Cloud One New York-Downtown, by the Motel One Group",8.4,1121,4186,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,citizenM New York Times Square,8.6,1292,3801,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,NH Collection New York Madison Avenue,8.3,1536,1969,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hyatt Place NYC Chelsea,7.9,1378,15066,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard New York Manhattan/Midtown East,8.0,1284,1525,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Royalton New York,7.7,1561,2402,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hyatt Centric Midtown 5th Avenue New York,8.1,1506,697,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,West Side YMCA,6.6,568,13015,1,6-7
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Margaritaville Resort Times Square,8.7,1836,3006,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,citizenM New York Bowery,8.7,1570,3052,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Sheraton Tribeca New York Hotel,7.7,1335,3258,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"The New Yorker, A Wyndham Hotel",7.7,1459,14892,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"voco Times Square South New York, an IHG Hotel",7.9,1353,2855,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"InterContinental New York Barclay Hotel, an IHG Hotel",8.0,1590,1526,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hyatt Place New York City/Times Square,7.6,1549,21747,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Virgin Hotels New York City,8.4,1315,917,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Chelsean New York,7.1,1250,1460,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,MOXY NYC Times Square,8.1,1635,7799,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Executive Hotel Le Soleil New York,8.4,1686,3872,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"InterContinental New York Times Square, an IHG Hotel",8.1,1870,1757,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,AC Hotel by Marriott New York Downtown,8.5,1280,1780,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,CIVILIAN Hotel,8.6,1635,3582,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Residence Inn by Marriott New York Manhattan/Central Park,8.4,1514,2469,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,DoubleTree by Hilton New York Midtown Fifth Ave,7.4,1518,441,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard New York Manhattan/Midtown West,8.5,1455,2723,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard by Marriott New York Manhattan/Central Park,8.2,1511,5604,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard by Marriott New York Manhattan/Chelsea,8.3,1357,1434,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Dominick Hotel,8.6,3081,1089,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Pod Times Square,8.1,1173,21885,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Riu Plaza Manhattan Times Square,8.6,2058,11485,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,1173,1025,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Park Terrace Hotel,8.7,1552,3505,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,M Social Hotel Times Square New York,8.4,2212,10528,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Iroquois New York Times Square,8.2,1729,2728,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Evelyn NoMad,7.8,1583,3061,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Pestana Park Avenue,8.6,1446,1140,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Pestana CR7 Times Square,8.2,1472,2325,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Wyndham Garden Chinatown,7.5,1126,715,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hilton Garden Inn New York Times Square North,7.7,1560,2748,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hilton Garden Inn New York/Midtown Park Avenue,8.0,1564,1856,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Four Points by Sheraton Midtown - Times Square,8.1,1421,2196,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Omni Berkshire Place,8.7,2042,1265,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Crowne Plaza Times Square Manhattan, an IHG Hotel",7.8,1742,6364,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Moore,8.5,1765,1573,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Motto By Hilton New York City Times Square,8.1,1316,283,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Four Points by Sheraton Manhattan Midtown West,8.1,1377,2231,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"The Bernic Hotel New York City,Tapestry Collection by Hilton",8.1,1476,1049,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,LUMA Hotel - Times Square,9.0,2045,3829,1,9-10
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Frederick Hotel Tribeca,8.0,1712,2205,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Four Points by Sheraton New York Downtown,7.3,1064,2366,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Tempo By Hilton New York Times Square,8.6,1690,590,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",8.4,1720,774,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,8.0,1635,5583,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Mondrian Park Avenue,6.6,1453,1334,1,6-7
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",8.7,1468,914,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Wingate by Wyndham New York Midtown South/5th Ave,8.1,1307,2043,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hilton New York Times Square,7.5,1656,714,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hotel Edison Times Square,7.4,1703,15184,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Refinery Hotel - New York,8.4,1915,527,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Grayson Hotel,8.3,1606,602,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Doubletree By Hilton New York Times Square West,7.1,1426,14577,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Arlo Midtown,8.7,1524,5645,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,W New York - Times Square,7.7,1542,1406,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,TRYP by Wyndham New York City Times Square - Midtown,7.2,1456,3097,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hotel Hugo,7.8,1831,1198,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Manhattan Club,8.1,1713,3462,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Ink 48 Hotel,8.0,1526,2388,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Warwick New York,8.0,2191,6253,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Dream Downtown, by Hyatt",7.4,1632,1393,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Moxy NYC Downtown,8.1,1260,1363,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Aliz Hotel Times Square,8.0,1547,5389,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Smyth Tribeca,8.5,2113,643,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,70 Park Avenue Hotel,8.3,1364,1790,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,La Quinta by Wyndham Time Square South,8.3,1291,3844,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Carnegie Hotel,8.6,1862,2037,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Hotel Shocard Broadway, Times Square",7.3,1320,2281,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Ace Hotel New York,7.9,1956,1669,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,New York Marriott Marquis,8.2,2110,2792,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Marriott Vacation Club®, New York City ",8.7,1849,340,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Archer Hotel New York,8.6,1511,970,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Element Times Square West,7.7,1334,7290,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The FIDI Hotel,8.2,1208,976,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"11 Howard, New York, a Member of Design Hotels",7.5,2127,474,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Renaissance New York Midtown Hotel,8.4,1781,1399,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard by Marriott New York World Trade Center Area,7.8,1506,2669,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Whitby Hotel,9.3,4270,153,1,9-10
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Eurostars Wall Street,7.9,1297,1105,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Millennium Hotel Broadway Times Square,7.3,1832,7737,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,45 Times Square Hotel,8.3,1695,1491,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Conrad New York Midtown,8.4,2884,318,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,ModernHaus SoHo,8.4,2789,912,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hotel Belleclaire Central Park,8.1,2071,4224,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Belvedere Hotel,8.0,1685,5413,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Sixty LES,7.3,1872,896,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Delta Hotels by Marriott New York Times Square,7.7,1391,2422,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Fifty Sonesta Hotel New York,7.9,1302,1113,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The James New York - NoMad,8.1,1502,1132,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Renwick,8.3,1677,2086,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Residence Inn New York Downtown Manhattan/Financial District,7.8,1217,713,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Renaissance New York Chelsea Hotel,8.0,1601,857,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Moxy NYC Chelsea,8.3,2319,3367,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Equinox Hotel Hudson Yards New York City,9.0,4599,380,1,9-10
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hilton Garden Inn West 35th Street,8.3,1478,2947,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Gotham Hotel,8.4,1550,1470,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard New York Manhattan/Upper East Side,7.7,1806,755,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,The Pearl Hotel,8.6,2197,1852,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Kimpton Hotel Theta, an IHG Hotel",8.5,1507,573,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Casablanca Hotel by Library Hotel Collection,9.1,2216,330,1,9-10
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Loews Regency New York Hotel,8.6,2944,227,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Dylan Hotel NYC,7.8,1742,2957,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Millennium Downtown New York,7.4,1391,4916,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Four Points by Sheraton Manhattan SoHo Village,7.6,1318,905,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Courtyard New York Downtown Manhattan/Financial District,7.5,1139,1583,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Sohotel,7.8,1390,1669,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Hotel Indigo NYC Downtown - Wall Street, an IHG Hotel",8.3,1395,889,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,UNTITLED 3 Freeman Alley,8.6,1672,252,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,"Club Quarters Hotel Grand Central, New York",8.0,1286,4324,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,SoHo 54,7.1,1635,2697,1,7-8
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,8.0,1355,161,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Walker Hotel Greenwich Village,8.2,2512,1177,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Hotel Elysee by Library Hotel Collection,8.7,2297,243,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,8.5,1441,1614,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Roomza Times Square at Pestana CR7,8.9,1968,173,1,8-9
Booking,1,11 May 2024,7 June 2024,8 June 2024,27,1,Comfy Guest House by Columbus Circle,5.8,835,5,1,5-6
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hotel Beacon,8.7,3086,2467,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,citizenM New York Times Square,8.6,2627,3801,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,NH Collection New York Madison Avenue,8.3,3163,1969,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"The Cloud One New York-Downtown, by the Motel One Group",8.4,2627,4186,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hyatt Place NYC Chelsea,7.9,3098,15066,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Pod Times Square,8.1,2200,21885,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Royalton New York,7.7,3445,2402,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,West Side YMCA,6.6,1165,13015,1,6-7
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,citizenM New York Bowery,8.7,3265,3052,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"Dream Downtown, by Hyatt",7.4,3218,1393,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Courtyard New York Manhattan/Midtown East,8.0,2786,1525,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hyatt Centric Midtown 5th Avenue New York,8.1,3222,697,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The Chelsean New York,7.1,2470,1460,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Virgin Hotels New York City,8.4,3424,917,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Margaritaville Resort Times Square,8.7,4387,3006,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The Dominick Hotel,8.6,5771,1089,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,M Social Hotel Times Square New York,8.4,3470,10528,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,33 Seaport Hotel New York,8.6,3686,479,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The James New York - NoMad,8.1,2796,1132,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Executive Hotel Le Soleil New York,8.4,3543,3872,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"InterContinental New York Barclay Hotel, an IHG Hotel",8.0,3351,1526,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Courtyard New York Manhattan/Midtown West,8.5,2910,2723,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Iroquois New York Times Square,8.2,3101,2728,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The Manhattan Club,8.1,3380,3462,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Park Terrace Hotel,8.7,3142,3505,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,8.0,3021,5583,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The Moore,8.5,3415,1573,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Riu Plaza Manhattan Times Square,8.6,3851,11485,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hilton Garden Inn New York/Midtown Park Avenue,8.0,3064,1856,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Wyndham Garden Chinatown,7.5,2286,715,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"The New Yorker, A Wyndham Hotel",7.7,3090,14892,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"InterContinental New York Times Square, an IHG Hotel",8.1,3911,1757,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Wingate by Wyndham New York Midtown South/5th Ave,8.1,2682,2043,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The Evelyn NoMad,7.8,2890,3061,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Ace Hotel New York,7.9,3398,1669,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Pestana Park Avenue,8.6,2957,1140,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Renaissance New York Midtown Hotel,8.4,4125,1399,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,CIVILIAN Hotel,8.6,2998,3582,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"Hotel Indigo NYC Downtown - Wall Street, an IHG Hotel",8.3,2467,889,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,DoubleTree by Hilton New York Midtown Fifth Ave,7.4,3189,441,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Mondrian Park Avenue,6.6,2847,1334,1,6-7
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"Hotel Indigo NYC Financial District, an IHG Hotel",8.8,2528,1025,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hyatt Place New York City/Times Square,7.6,3312,21747,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hotel Hugo,7.8,3377,1198,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Four Points by Sheraton Manhattan Midtown West,8.1,2754,2231,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hilton Garden Inn New York Times Square North,7.7,3414,2748,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Sheraton Tribeca New York Hotel,7.7,2841,3258,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Ameritania at Times Square,7.9,2353,5664,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"voco Times Square South New York, an IHG Hotel",7.9,2663,2855,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Courtyard by Marriott New York Manhattan/Central Park,8.2,3291,5604,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,The FIDI Hotel,8.2,2416,976,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"The Bernic Hotel New York City,Tapestry Collection by Hilton",8.1,3037,1049,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hotel Edison Times Square,7.4,3577,15184,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel",7.8,3611,6364,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,70 Park Avenue Hotel,8.3,2803,1790,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Tempo By Hilton New York Times Square,8.6,3461,590,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Carnegie Hotel,8.6,3724,2037,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,SoHo 54,7.1,2855,2697,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Pestana CR7 Times Square,8.2,3119,2325,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Aliz Hotel Times Square,8.0,3125,5389,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Refinery Hotel - New York,8.4,4172,527,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Residence Inn by Marriott New York Manhattan/Central Park,8.4,3460,2469,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Shoreham Hotel,7.3,2409,2319,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Archer Hotel New York,8.6,3099,970,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Dylan Hotel NYC,7.8,3227,2957,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Element Times Square West,7.7,2737,7290,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hampton Inn by Hilton New York Times Square,7.7,3526,497,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Pod 39,8.1,2512,11088,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,New York Marriott Marquis,8.2,4365,2792,1,8-9
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,"The Langham, New York, Fifth Avenue",9.2,7296,446,1,9-10
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Eurostars Wall Street,7.9,2593,1105,1,7-8
Booking,1,11 May 2024,7 June 2024,9 June 2024,27,2,Hotel Belleclaire Central Park,8.1,3418,4224,1,8-9
